회원번호,카테고리
21143,19
21143,17
21144,20
21144,15
21145,14
21145,1
21145,0
21145,4
21145,2
21145,10
21145,18
21145,20
21145,24
21146,24
21147,4
21148,5
21149,15
21149,5
21149,20
21149,4
21149,3
21150,20
21150,5
21150,3
21151,11
21151,13
21152,0
21152,24
21152,2
21152,10
21152,11
21153,22
21154,9
21154,8
21154,19
21154,18
21154,23
21154,3
21154,7
21155,20
21155,8
21156,11
21157,13
21157,7
21158,0
21158,5
21158,10
21158,4
21158,24
21158,20
21158,17
21158,8
21159,10
21159,2
21159,19
21159,14
21160,16
21160,4
21161,22
21161,24
21161,7
21162,11
21162,2
21162,17
21162,0
21162,10
21163,20
21163,24
21164,10
21164,19
21164,17
21165,6
21166,15
21167,7
21168,8
21168,5
21169,15
21169,20
21169,4
21169,19
21169,9
21169,16
21169,24
21169,8
21170,19
21170,14
21171,6
21171,12
21172,3
21172,24
21172,0
21172,4
21172,20
21172,8
21173,20
21173,12
21173,2
21173,1
21173,3
21174,9
21174,13
21174,19
21174,10
21174,16
21174,21
21174,12
21175,20
21175,2
21175,24
21175,0
21176,24
21176,20
21177,8
21177,13
21177,21
21178,0
21179,0
21179,17
21180,23
21181,9
21182,20
21182,24
21183,8
21184,13
21184,0
21184,7
21184,23
21184,11
21185,6
21186,14
21186,18
21186,20
21186,10
21186,5
21186,11
21187,12
21187,14
21187,1
21187,13
21187,23
21187,19
21188,24
21189,18
21189,7
21190,19
21190,12
21190,9
21191,4
21191,18
21192,0
21193,3
21193,4
21193,10
21193,20
21193,9
21193,2
21193,13
21193,14
21193,18
21193,5
21194,20
21194,15
21195,24
21195,0
21195,2
21195,10
21195,5
21195,20
21196,20
21196,0
21196,22
21196,11
21196,7
21196,4
21196,5
21197,24
21197,5
21198,0
21198,5
21198,20
21199,24
21199,20
21200,18
21200,11
21200,1
21200,16
21200,15
21200,4
21200,19
21201,4
21201,14
21202,0
21202,24
21202,2
21202,18
21202,14
21202,9
21203,0
21203,13
21204,6
21205,0
21206,13
21206,18
21206,5
21207,18
21208,11
21208,10
21208,18
21208,13
21208,9
21209,0
21210,5
21210,0
21210,23
21211,18
21211,14
21211,12
21211,2
21211,19
21211,9
21211,5
21211,0
21211,1
21212,8
21212,20
21213,18
21213,14
21213,15
21213,16
21214,11
21215,0
21216,11
21217,12
21218,6
21219,4
21220,20
21220,15
21221,0
21221,10
21221,5
21221,6
21221,1
21222,17
21222,5
21222,23
21222,10
21223,10
21223,19
21224,18
21225,24
21225,20
21225,5
21225,0
21225,16
21225,17
21226,10
21226,3
21226,16
21227,17
21227,23
21227,19
21228,9
21228,10
21229,24
21229,4
21229,3
21229,15
21230,20
21231,13
21231,11
21231,6
21232,20
21232,5
21232,24
21232,15
21232,13
21232,18
21232,4
21233,18
21234,15
21235,14
21235,18
21235,5
21235,19
21235,10
21235,0
21236,10
21236,2
21236,7
21237,6
21237,0
21237,24
21238,5
21239,2
21239,24
21239,13
21239,0
21240,10
21240,2
21240,20
21240,4
21240,0
21241,18
21241,15
21241,20
21241,16
21241,14
21241,19
21241,24
21241,8
21241,12
21241,13
21241,4
21241,22
21241,11
21242,15
21242,2
21242,9
21243,17
21244,11
21245,14
21245,3
21246,0
21247,19
21247,12
21247,10
21247,8
21247,21
21247,18
21247,5
21247,14
21248,8
21248,14
21248,16
21248,6
21248,19
21248,18
21248,21
21248,5
21249,13
21250,14
21250,19
21250,5
21251,3
21251,19
21251,5
21251,0
21251,6
21251,2
21251,10
21251,11
21251,12
21252,20
21253,17
21253,19
21253,5
21253,10
21253,14
21253,4
21254,24
21254,8
21254,20
21254,10
21255,21
21255,7
21255,16
21255,13
21256,17
21256,20
21256,0
21256,2
21256,24
21256,3
21257,8
21257,18
21257,13
21257,3
21258,6
21259,14
21259,4
21259,9
21260,4
21261,15
21261,4
21261,14
21262,15
21262,16
21262,24
21262,3
21262,20
21262,18
21262,8
21262,9
21262,12
21262,7
21262,2
21263,17
21263,5
21263,14
21264,5
21264,15
21264,21
21264,10
21264,6
21264,19
21265,11
21265,7
21266,6
21266,5
21266,12
21266,9
21266,10
21266,8
21267,24
21267,20
21267,23
21267,15
21268,21
21268,5
21268,11
21269,24
21269,13
21269,15
21269,20
21270,4
21270,16
21270,11
21271,17
21271,14
21271,0
21271,5
21271,16
21271,10
21271,13
21272,0
21272,2
21272,5
21273,15
21274,15
21274,4
21274,13
21275,5
21275,20
21275,10
21275,8
21275,15
21275,14
21276,10
21276,19
21277,0
21277,23
21278,6
21279,0
21279,13
21279,24
21280,4
21281,8
21281,10
21282,19
21282,12
21283,19
21283,20
21283,10
21283,14
21283,9
21283,13
21283,12
21283,8
21283,23
21283,5
21283,17
21284,5
21285,23
21285,2
21285,9
21285,13
21286,5
21286,2
21286,13
21286,10
21286,20
21287,19
21288,24
21288,2
21288,20
21288,9
21288,7
21289,0
21289,24
21290,15
21290,10
21290,20
21290,4
21290,8
21291,8
21291,21
21291,10
21291,3
21292,4
21293,11
21294,16
21294,24
21294,4
21294,5
21294,20
21295,5
21296,19
21296,16
21296,14
21296,17
21296,2
21296,9
21296,7
21296,8
21296,18
21296,12
21297,19
21297,0
21298,11
21298,16
21298,15
21299,9
21299,18
21299,2
21299,14
21300,24
21300,17
21301,12
21301,13
21302,0
21303,0
21303,15
21303,24
21303,9
21304,0
21304,23
21304,5
21304,2
21304,19
21304,9
21304,12
21304,14
21304,20
21304,7
21305,13
21305,0
21305,19
21306,0
21306,11
21306,19
21306,9
21307,4
21307,15
21308,17
21308,0
21309,13
21309,5
21309,21
21310,16
21310,3
21310,10
21311,20
21311,15
21311,24
21311,17
21312,22
21313,5
21313,18
21313,0
21313,23
21313,16
21313,19
21313,13
21314,18
21314,7
21314,19
21315,16
21316,6
21316,13
21317,13
21318,9
21318,13
21318,14
21319,12
21319,13
21320,18
21320,10
21320,13
21320,21
21320,4
21320,14
21320,20
21320,19
21320,7
21320,1
21320,8
21320,3
21321,18
21321,1
21322,12
21322,0
21322,2
21322,9
21322,10
21322,20
21323,3
21323,15
21323,24
21324,13
21324,21
21325,9
21325,10
21325,14
21325,5
21325,15
21325,20
21325,24
21325,8
21325,13
21326,15
21326,8
21327,16
21327,18
21327,14
21328,11
21329,19
21329,20
21330,16
21330,15
21330,20
21330,4
21330,8
21331,0
21331,20
21331,24
21331,10
21331,9
21331,2
21332,8
21332,2
21332,23
21332,0
21332,24
21333,11
21333,10
21333,6
21333,19
21334,8
21334,13
21335,18
21336,10
21336,9
21337,15
21337,3
21337,1
21338,24
21338,0
21338,4
21338,20
21339,13
21340,1
21340,3
21341,19
21341,24
21341,20
21341,2
21342,13
21342,24
21342,0
21342,20
21343,5
21343,3
21343,19
21344,13
21345,10
21345,20
21346,10
21346,9
21346,2
21346,5
21346,19
21347,6
21347,1
21348,18
21348,15
21348,20
21349,20
21350,10
21350,9
21351,4
21351,10
21351,13
21352,0
21352,24
21352,13
21353,5
21353,20
21354,9
21354,10
21354,18
21354,1
21354,16
21354,7
21355,12
21355,10
21355,20
21355,3
21355,19
21355,9
21355,8
21355,17
21355,5
21356,0
21356,14
21357,20
21357,24
21358,12
21358,13
21358,2
21358,0
21358,18
21359,10
21359,12
21360,17
21360,11
21360,14
21360,13
21361,18
21362,0
21362,18
21362,11
21362,2
21363,10
21363,2
21363,19
21363,18
21363,5
21364,16
21365,24
21365,20
21366,13
21366,6
21366,19
21366,8
21367,19
21367,14
21367,18
21367,5
21368,13
21368,21
21368,14
21368,3
21369,1
21369,23
21370,13
21371,20
21371,15
21371,4
21372,6
21372,14
21373,5
21373,17
21373,18
21373,19
21373,15
21373,14
21373,13
21373,21
21374,6
21374,18
21375,18
21376,7
21376,10
21376,14
21377,17
21378,24
21378,8
21378,10
21378,2
21378,5
21378,20
21378,12
21378,9
21379,15
21379,20
21379,5
21379,10
21379,24
21379,2
21380,10
21380,9
21381,24
21381,13
21381,4
21382,8
21382,2
21383,19
21384,0
21384,19
21384,7
21384,10
21384,13
21385,4
21386,10
21386,1
21387,24
21387,20
21388,23
21388,20
21388,13
21389,20
21389,4
21389,5
21389,18
21389,17
21389,24
21390,13
21391,0
21391,20
21391,24
21392,24
21392,5
21392,19
21393,5
21393,21
21394,13
21394,2
21394,20
21394,10
21394,15
21394,5
21395,13
21395,16
21396,0
21396,24
21397,4
21397,8
21397,11
21397,0
21398,16
21398,5
21398,20
21398,10
21399,8
21400,8
21401,0
21401,20
21401,9
21401,19
21401,10
21401,3
21401,5
21402,19
21402,21
21402,5
21402,3
21402,4
21402,14
21402,18
21402,13
21403,5
21403,10
21403,3
21404,3
21404,0
21404,24
21404,10
21405,0
21405,5
21405,10
21406,16
21406,23
21406,8
21406,5
21406,24
21407,18
21407,8
21408,5
21408,11
21409,21
21410,5
21411,6
21411,0
21411,2
21411,19
21411,13
21411,10
21412,10
21412,14
21412,12
21412,1
21413,24
21413,0
21414,10
21414,21
21415,0
21415,13
21415,5
21416,14
21417,24
21417,8
21417,20
21417,2
21418,0
21418,14
21418,8
21418,16
21418,19
21418,5
21418,9
21418,10
21419,5
21419,9
21419,17
21419,4
21419,15
21419,24
21419,16
21419,14
21420,5
21420,10
21421,19
21421,9
21421,18
21421,4
21422,11
21423,20
21423,19
21423,9
21423,18
21423,10
21423,0
21423,17
21423,16
21423,12
21424,10
21424,4
21424,13
21424,5
21424,19
21424,12
21424,14
21424,18
21424,9
21424,11
21425,8
21426,10
21426,20
21426,2
21426,0
21426,23
21427,14
21427,3
21427,20
21427,24
21428,6
21428,13
21428,4
21429,6
21430,6
21431,8
21431,7
21431,17
21431,21
21432,24
21432,20
21433,9
21433,24
21433,20
21433,19
21433,3
21433,2
21433,0
21433,5
21434,0
21435,15
21435,20
21435,13
21435,4
21436,4
21436,0
21436,24
21436,20
21436,18
21436,9
21437,14
21437,12
21437,13
21438,0
21439,15
21440,19
21440,14
21441,24
21441,15
21441,20
21441,8
21441,2
21441,4
21441,5
21441,10
21441,14
21441,23
21442,5
21442,19
21443,19
21444,15
21444,20
21444,24
21445,13
21445,24
21445,2
21445,12
21445,14
21445,1
21445,10
21446,4
21446,16
21447,8
21447,19
21447,24
21447,13
21447,5
21447,17
21447,7
21447,12
21447,4
21447,14
21447,10
21447,21
21447,16
21448,20
21448,10
21448,2
21448,19
21448,24
21449,24
21449,0
21450,7
21451,14
21451,10
21451,9
21451,18
21452,1
21452,5
21452,19
21453,5
21453,12
21453,23
21454,23
21454,15
21454,5
21455,0
21455,5
21455,4
21456,24
21456,20
21456,1
21456,10
21456,15
21457,24
21457,20
21457,17
21457,10
21458,17
21458,0
21458,18
21458,19
21458,14
21458,8
21459,24
21459,20
21460,0
21460,7
21460,20
21460,13
21460,2
21461,19
21461,0
21461,4
21461,17
21461,13
21462,14
21462,19
21462,10
21462,5
21462,21
21462,12
21462,13
21462,4
21462,2
21462,9
21462,8
21463,10
21463,1
21464,13
21464,0
21465,24
21465,20
21466,24
21466,20
21467,7
21467,6
21468,2
21468,20
21468,0
21469,20
21470,20
21470,4
21470,22
21470,24
21470,11
21470,15
21470,14
21471,11
21472,0
21473,14
21473,20
21473,19
21473,24
21473,18
21474,14
21474,16
21474,12
21474,11
21475,0
21475,24
21475,13
21476,14
21476,20
21476,4
21477,1
21478,21
21479,0
21480,19
21480,11
21480,10
21480,5
21480,8
21481,17
21482,20
21483,2
21483,20
21483,19
21483,23
21483,12
21484,8
21485,4
21485,10
21485,17
21486,24
21486,9
21486,13
21486,15
21487,5
21487,12
21487,19
21487,10
21488,20
21488,19
21488,5
21488,14
21488,10
21488,6
21489,20
21489,10
21489,0
21490,17
21490,12
21490,3
21491,12
21491,0
21491,24
21492,11
21493,1
21493,13
21494,10
21494,14
21494,19
21494,9
21495,4
21495,19
21496,15
21497,14
21498,9
21499,21
21499,16
21499,12
21499,20
21499,5
21500,14
21501,10
21501,5
21501,14
21502,9
21502,7
21502,24
21502,20
21503,16
21504,0
21505,1
21505,11
21505,24
21506,11
21507,15
21507,3
21507,10
21508,8
21508,10
21508,19
21509,0
21509,4
21510,4
21510,0
21510,21
21510,20
21510,24
21511,24
21511,17
21511,5
21511,0
21512,0
21512,3
21512,20
21512,24
21512,5
21513,20
21513,4
21513,15
21513,9
21514,17
21514,20
21515,11
21516,17
21516,13
21516,7
21516,5
21517,6
21517,14
21517,18
21518,8
21519,18
21520,2
21520,5
21521,0
21522,0
21522,10
21522,7
21523,4
21524,14
21524,15
21524,4
21524,17
21524,19
21524,22
21525,10
21526,5
21526,19
21526,2
21526,10
21526,7
21526,13
21526,14
21526,9
21526,20
21526,8
21526,12
21526,4
21526,6
21527,5
21527,10
21528,17
21528,8
21528,3
21528,5
21528,15
21528,10
21528,4
21529,24
21530,14
21531,5
21531,20
21531,2
21531,8
21531,14
21532,4
21532,16
21533,19
21534,4
21534,18
21534,1
21535,7
21535,24
21536,24
21536,2
21536,0
21536,5
21536,4
21536,14
21536,10
21536,20
21536,6
21537,15
21537,20
21537,5
21537,13
21537,4
21537,22
21537,23
21538,13
21538,24
21538,17
21538,15
21538,20
21539,4
21539,16
21539,5
21539,20
21539,13
21539,9
21540,13
21540,4
21540,0
21541,24
21542,13
21543,24
21544,16
21544,13
21545,20
21545,4
21545,24
21545,21
21545,3
21545,5
21546,19
21546,5
21546,14
21546,10
21547,16
21548,9
21548,13
21548,20
21548,16
21548,1
21548,5
21548,14
21548,10
21548,24
21549,20
21549,18
21549,14
21549,5
21550,24
21550,0
21551,10
21551,12
21551,5
21551,4
21551,8
21552,24
21553,14
21553,10
21553,18
21553,16
21553,21
21554,12
21554,3
21554,19
21554,1
21554,15
21554,10
21554,13
21554,5
21554,9
21555,24
21555,21
21555,16
21556,7
21557,13
21558,0
21559,22
21559,20
21559,15
21560,20
21560,4
21561,18
21562,11
21563,19
21563,5
21564,0
21564,13
21564,4
21565,13
21566,20
21566,3
21567,17
21567,10
21567,24
21567,5
21567,20
21567,14
21567,19
21567,9
21567,3
21567,21
21567,18
21567,8
21567,16
21567,23
21568,14
21569,24
21569,14
21569,4
21569,20
21569,18
21569,5
21570,17
21571,0
21571,17
21571,9
21572,20
21572,2
21572,14
21573,4
21573,5
21573,8
21573,18
21573,14
21573,10
21573,19
21573,23
21573,12
21573,9
21574,17
21574,24
21574,20
21574,4
21574,8
21575,5
21575,13
21576,24
21576,12
21576,8
21576,22
21577,15
21578,4
21578,23
21578,19
21578,15
21578,14
21578,17
21579,0
21579,2
21579,4
21579,17
21580,4
21580,17
21580,13
21581,20
21581,24
21582,17
21583,7
21583,16
21584,24
21585,24
21585,19
21585,11
21585,14
21585,3
21585,10
21585,0
21586,6
21587,12
21587,10
21587,0
21587,5
21587,2
21587,20
21588,0
21588,8
21589,6
21590,20
21590,24
21590,15
21590,10
21590,8
21591,0
21591,8
21592,0
21592,11
21592,13
21592,9
21593,3
21593,9
21593,21
21594,1
21594,4
21595,1
21595,13
21596,17
21597,1
21597,15
21597,20
21598,8
21598,13
21598,20
21598,24
21598,15
21599,1
21600,4
21600,20
21601,2
21601,8
21601,10
21601,24
21602,6
21602,8
21603,0
21604,20
21604,24
21604,19
21605,13
21606,2
21607,13
21607,20
21607,0
21607,24
21607,18
21607,16
21608,1
21609,8
21609,19
21609,2
21609,5
21610,14
21610,16
21611,0
21612,5
21612,10
21612,19
21612,14
21613,15
21613,4
21613,20
21614,24
21615,6
21615,18
21615,19
21615,14
21616,0
21617,21
21618,0
21618,24
21619,2
21620,20
21620,8
21620,24
21621,5
21621,9
21622,12
21622,3
21622,5
21622,19
21623,2
21623,19
21623,10
21624,0
21625,5
21626,5
21626,24
21626,12
21626,19
21627,24
21627,6
21627,4
21627,20
21627,1
21628,17
21629,21
21629,17
21629,2
21629,19
21629,5
21630,20
21630,24
21630,8
21630,15
21630,22
21631,4
21631,13
21632,0
21633,13
21633,15
21634,10
21634,21
21635,3
21635,24
21636,14
21636,16
21636,5
21636,11
21637,21
21637,16
21638,24
21639,20
21639,13
21639,24
21639,5
21639,6
21639,0
21639,2
21640,20
21640,2
21640,0
21641,19
21641,14
21641,13
21642,12
21642,3
21642,13
21642,10
21642,18
21642,21
21642,20
21642,1
21643,6
21644,20
21644,8
21644,17
21644,4
21644,15
21644,5
21645,10
21646,0
21646,14
21646,17
21646,5
21646,13
21647,20
21647,24
21648,0
21648,19
21649,13
21649,16
21650,5
21650,17
21651,9
21652,24
21652,2
21652,0
21652,20
21652,15
21652,13
21653,18
21653,9
21653,19
21653,10
21653,2
21653,13
21654,24
21654,20
21654,15
21655,17
21655,8
21655,20
21655,15
21655,9
21656,20
21656,5
21656,15
21656,24
21656,8
21657,17
21657,10
21657,5
21657,11
21657,9
21657,12
21657,13
21657,19
21658,3
21658,8
21658,5
21658,18
21659,17
21659,21
21660,0
21660,2
21660,1
21660,20
21661,18
21661,9
21661,12
21661,23
21661,21
21661,0
21661,2
21661,24
21661,3
21661,5
21661,10
21661,20
21661,8
21661,19
21661,14
21662,14
21662,17
21662,18
21663,11
21663,20
21663,0
21663,4
21664,5
21665,20
21665,24
21665,15
21666,5
21666,9
21666,19
21667,20
21667,4
21667,22
21667,15
21667,18
21667,24
21667,5
21667,8
21667,19
21668,11
21668,17
21669,16
21669,2
21669,12
21669,0
21670,12
21670,6
21671,16
21671,1
21671,6
21672,4
21672,0
21672,24
21672,20
21672,2
21672,15
21673,5
21673,14
21674,8
21674,14
21674,19
21675,16
21675,18
21675,14
21675,15
21676,10
21676,1
21676,5
21677,5
21677,10
21677,8
21677,2
21677,1
21677,19
21678,10
21678,9
21678,8
21679,12
21680,8
21680,13
21680,11
21680,1
21680,22
21680,21
21680,12
21680,9
21680,19
21680,2
21680,5
21681,21
21681,16
21681,9
21682,4
21683,20
21683,19
21683,24
21684,3
21684,18
21684,8
21684,5
21684,12
21684,13
21684,19
21685,13
21686,4
21687,0
21687,5
21688,0
21689,3
21689,0
21689,5
21689,21
21690,20
21690,15
21690,14
21690,22
21690,8
21690,11
21690,4
21690,10
21691,14
21692,20
21692,0
21692,13
21693,18
21693,21
21694,0
21695,20
21696,2
21697,1
21697,10
21698,11
21698,6
21698,15
21698,3
21698,4
21699,10
21699,4
21699,8
21700,12
21700,8
21700,13
21700,11
21701,21
21701,9
21701,5
21702,12
21702,24
21703,7
21704,0
21704,24
21705,20
21706,20
21706,17
21706,6
21706,18
21706,8
21706,5
21706,24
21707,9
21708,8
21708,21
21708,0
21708,24
21709,10
21709,11
21710,4
21710,19
21710,15
21710,20
21711,15
21712,15
21713,24
21713,20
21713,22
21713,15
21714,0
21714,24
21715,20
21715,4
21715,3
21716,15
21716,4
21716,16
21716,8
21717,11
21718,24
21718,2
21718,4
21718,21
21718,13
21718,14
21718,18
21718,9
21719,1
21720,15
21720,4
21720,22
21721,13
21721,7
21721,2
21721,6
21721,21
21721,10
21721,23
21722,15
21722,0
21722,5
21722,4
21722,13
21723,5
21724,3
21725,20
21725,15
21725,24
21726,21
21726,5
21727,10
21727,13
21727,11
21728,8
21728,18
21728,21
21728,10
21728,19
21728,23
21728,2
21728,13
21728,5
21729,19
21729,5
21729,0
21729,18
21730,20
21730,24
21730,13
21730,15
21730,16
21730,11
21730,18
21730,0
21731,15
21731,20
21731,19
21731,11
21731,21
21732,24
21732,15
21732,6
21732,20
21732,5
21733,7
21733,17
21733,23
21734,0
21734,6
21734,10
21734,9
21734,19
21735,0
21736,3
21736,4
21736,0
21737,1
21737,13
21737,20
21737,5
21737,0
21737,23
21737,24
21738,13
21739,13
21740,10
21740,18
21741,15
21742,13
21742,0
21742,16
21742,6
21743,23
21743,16
21743,14
21743,4
21744,19
21744,23
21744,17
21744,20
21744,18
21744,9
21744,16
21744,8
21744,2
21745,15
21745,19
21745,13
21745,14
21745,4
21745,10
21746,0
21746,5
21747,20
21747,15
21747,18
21747,14
21747,13
21747,5
21748,15
21749,21
21750,14
21751,13
21752,10
21752,4
21752,5
21752,7
21753,6
21754,20
21754,11
21755,8
21755,24
21755,16
21756,16
21757,15
21757,10
21757,4
21758,13
21759,24
21759,15
21759,0
21760,18
21761,4
21762,20
21762,21
21762,15
21762,12
21763,20
21763,24
21763,0
21763,2
21763,19
21763,4
21763,18
21763,8
21763,22
21763,5
21764,14
21764,2
21765,11
21765,20
21765,15
21766,20
21766,8
21766,13
21766,0
21766,14
21767,18
21768,24
21768,0
21769,24
21769,20
21770,11
21771,0
21771,23
21772,10
21772,13
21772,5
21772,21
21773,0
21773,16
21773,4
21773,17
21773,3
21773,10
21773,24
21773,6
21773,12
21774,4
21774,18
21774,5
21775,20
21775,15
21775,16
21775,10
21775,5
21776,20
21776,4
21777,18
21778,24
21778,20
21778,0
21778,3
21779,12
21780,6
21780,17
21780,8
21780,2
21781,9
21781,18
21781,17
21781,19
21782,5
21782,14
21782,12
21782,10
21783,0
21783,13
21783,23
21783,7
21783,20
21784,12
21784,19
21785,5
21785,1
21786,6
21787,4
21787,0
21787,10
21787,12
21787,19
21787,18
21788,17
21788,21
21788,6
21788,5
21788,3
21788,4
21789,5
21790,3
21790,16
21790,9
21790,14
21790,10
21791,11
21791,2
21791,10
21792,20
21792,0
21792,3
21793,10
21793,20
21793,24
21794,16
21794,0
21794,3
21795,5
21795,0
21795,8
21796,13
21796,3
21796,4
21796,8
21796,5
21797,20
21797,13
21797,2
21797,0
21798,0
21798,23
21798,5
21798,1
21798,11
21798,16
21798,12
21798,10
21798,21
21798,13
21798,3
21798,9
21799,1
21800,4
21800,9
21801,13
21801,24
21801,0
21802,24
21802,20
21802,0
21802,2
21802,19
21803,16
21803,9
21803,14
21803,2
21803,5
21803,10
21804,14
21804,16
21805,20
21805,3
21805,24
21806,0
21806,23
21807,24
21808,14
21809,10
21809,24
21809,5
21810,10
21810,4
21810,5
21810,2
21810,7
21811,19
21811,14
21811,20
21811,2
21811,24
21811,13
21811,10
21811,4
21811,15
21811,23
21811,18
21811,16
21811,8
21811,5
21812,10
21812,20
21812,5
21812,12
21812,24
21812,0
21812,4
21812,17
21812,15
21812,19
21813,13
21813,6
21813,4
21813,5
21814,20
21814,17
21814,8
21814,3
21814,2
21814,24
21815,14
21815,10
21815,18
21815,19
21815,8
21815,12
21815,5
21815,1
21816,2
21816,20
21816,10
21816,5
21816,1
21816,24
21816,8
21816,19
21817,7
21818,0
21818,13
21818,5
21818,24
21818,2
21818,6
21819,14
21819,4
21819,22
21819,15
21819,18
21819,10
21819,6
21820,20
21821,5
21822,13
21822,24
21823,24
21823,2
21823,20
21824,24
21824,15
21824,13
21824,16
21824,14
21824,18
21825,24
21825,20
21825,14
21825,2
21825,4
21825,8
21825,10
21826,4
21827,19
21827,21
21828,12
21828,20
21828,10
21828,5
21828,0
21829,19
21829,4
21829,5
21829,17
21829,10
21830,20
21831,8
21831,15
21831,19
21831,17
21831,10
21831,2
21831,14
21831,4
21831,21
21831,13
21832,15
21832,6
21833,24
21833,20
21833,13
21833,10
21834,19
21834,8
21834,14
21834,18
21834,20
21834,16
21834,4
21834,7
21834,15
21834,2
21835,8
21835,21
21836,24
21836,5
21836,14
21836,9
21836,11
21836,20
21836,3
21836,10
21837,12
21837,19
21837,5
21837,1
21837,16
21838,3
21838,0
21839,20
21839,24
21840,17
21841,8
21841,11
21842,13
21842,14
21843,11
21843,4
21844,20
21844,10
21844,14
21844,1
21845,18
21845,6
21846,5
21846,24
21846,11
21846,10
21846,20
21847,13
21848,0
21849,8
21849,3
21849,15
21849,1
21850,24
21851,18
21851,0
21852,18
21853,7
21853,23
21853,4
21853,21
21853,15
21853,20
21854,19
21854,13
21854,9
21855,17
21856,0
21856,24
21856,20
21856,23
21856,2
21856,10
21857,17
21857,10
21857,19
21857,1
21857,6
21857,13
21858,20
21859,0
21860,8
21860,20
21860,24
21860,13
21861,5
21862,24
21862,3
21862,20
21862,2
21863,0
21863,12
21863,18
21863,4
21863,14
21864,0
21864,5
21864,12
21865,2
21865,0
21866,20
21867,24
21867,11
21867,14
21867,13
21867,19
21867,18
21867,5
21868,10
21868,15
21868,17
21869,5
21869,14
21869,12
21870,10
21870,14
21870,5
21870,0
21871,17
21871,1
21871,8
21871,3
21871,15
21871,23
21872,6
21873,4
21874,14
21874,18
21875,0
21876,4
21876,0
21876,15
21876,10
21877,13
21878,2
21878,0
21879,0
21879,6
21879,18
21879,17
21879,19
21879,5
21880,2
21880,22
21880,0
21880,24
21880,20
21881,3
21882,24
21882,3
21882,8
21882,2
21882,0
21882,4
21882,1
21882,12
21883,0
21883,14
21883,10
21883,18
21884,3
21884,13
21884,6
21884,11
21884,5
21884,4
21884,20
21885,10
21885,5
21886,2
21886,12
21886,10
21886,20
21886,0
21887,7
21888,10
21888,24
21888,5
21888,0
21889,22
21889,13
21889,20
21889,12
21890,0
21890,16
21891,13
21892,0
21892,18
21892,23
21892,14
21892,22
21892,12
21892,9
21892,21
21893,15
21893,20
21893,19
21893,10
21893,24
21894,7
21894,18
21895,17
21895,5
21895,19
21895,1
21896,8
21897,14
21898,24
21899,0
21899,10
21899,20
21899,19
21899,13
21899,18
21899,16
21899,11
21899,14
21900,15
21900,22
21901,11
21901,7
21902,18
21902,23
21903,19
21903,17
21903,16
21904,17
21904,16
21904,14
21904,18
21904,4
21905,3
21906,24
21907,13
21907,5
21907,16
21907,18
21907,14
21907,4
21908,0
21908,13
21908,20
21908,8
21908,17
21908,15
21908,22
21909,0
21910,17
21910,14
21911,9
21911,20
21911,4
21912,0
21912,11
21912,21
21912,4
21912,17
21913,20
21913,15
21914,0
21914,20
21915,17
21916,20
21917,17
21917,11
21918,0
21918,24
21918,2
21919,20
21919,15
21919,8
21919,4
21919,14
21920,24
21921,6
21921,18
21922,15
21922,11
21923,21
21923,8
21923,20
21923,12
21924,4
21924,3
21924,7
21925,8
21925,7
21925,1
21925,19
21925,5
21925,14
21926,2
21926,0
21926,13
21927,2
21927,5
21927,24
21927,13
21927,18
21927,4
21927,20
21927,21
21928,10
21929,18
21930,24
21930,10
21930,5
21930,6
21930,20
21930,15
21930,2
21930,13
21930,22
21931,10
21931,18
21932,4
21932,15
21932,5
21932,22
21932,20
21933,19
21933,0
21933,2
21933,20
21933,16
21933,23
21934,13
21934,5
21934,2
21934,10
21934,6
21935,16
21935,3
21936,10
21936,19
21937,7
21937,4
21937,6
21938,18
21939,24
21939,20
21939,21
21939,13
21939,5
21940,6
21941,16
21942,0
21943,1
21944,19
21944,13
21944,16
21944,1
21944,5
21944,14
21944,17
21944,10
21945,24
21945,20
21945,0
21946,13
21946,6
21946,12
21946,9
21946,14
21946,19
21946,18
21946,4
21947,9
21947,14
21948,12
21949,5
21949,24
21949,13
21949,16
21949,21
21949,15
21949,20
21949,9
21949,12
21950,13
21951,24
21951,20
21951,15
21952,8
21953,2
21953,20
21953,0
21953,13
21953,10
21953,8
21954,16
21954,20
21955,3
21956,0
21956,24
21957,6
21957,14
21957,22
21958,12
21958,14
21958,9
21958,19
21958,20
21959,19
21960,14
21960,1
21961,10
21961,15
21962,24
21962,10
21962,20
21962,5
21962,21
21962,0
21962,3
21962,15
21962,4
21962,2
21962,1
21963,8
21963,19
21963,5
21964,18
21964,14
21964,15
21964,20
21964,0
21964,5
21965,6
21965,14
21966,13
21966,3
21966,0
21966,21
21966,20
21966,2
21966,5
21966,14
21967,16
21968,16
21969,3
21970,14
21970,10
21971,5
21971,0
21972,24
21973,8
21973,0
21974,14
21974,5
21974,19
21975,5
21975,10
21976,24
21976,20
21977,10
21977,24
21977,20
21978,20
21978,2
21978,24
21978,13
21978,4
21978,8
21978,16
21978,3
21979,0
21979,2
21979,14
21979,3
21979,4
21980,7
21980,4
21981,0
21982,16
21982,20
21982,24
21982,0
21983,19
21984,10
21984,19
21984,9
21984,5
21984,18
21984,8
21984,12
21984,20
21984,2
21984,14
21985,10
21985,19
21985,13
21985,7
21986,15
21986,24
